10,20,30,0.05,0.01,0.005,1.1,0.5,0.147466,1.96469,44.9348
10,20,30,0.05,0.01,0.005,1.1,0.5,0.076087,1.91693,32.6919
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0956295,0.964299,19.5714
10,20,30,0.05,0.01,0.005,1.1,0.5,0.181971,2.54161,56.3783
10,20,30,0.05,0.01,0.005,1.1,0.5,0.163202,2.26159,50.9011
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0788853,1.58228,27.1604
10,20,30,0.05,0.01,0.005,1.1,0.5,0.136089,1.73955,40.1063
10,20,30,0.05,0.01,0.005,1.1,0.5,0.095802,1.0714,20.7206
10,20,30,0.05,0.01,0.005,1.1,0.5,0.152924,2.03765,46.1812
10,20,30,0.05,0.01,0.005,1.1,0.5,0.110945,1.15181,26.7833
10,20,30,0.05,0.01,0.005,1.1,0.5,0.184486,2.55166,56.8294
10,20,30,0.05,0.01,0.005,1.1,0.5,0.19896,2.72579,60.3708
10,20,30,0.05,0.01,0.005,1.1,0.5,0.139574,1.80288,41.1716
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0759888,1.81318,30.551
10,20,30,0.05,0.01,0.005,1.1,0.5,0.133694,1.69054,38.9964
10,20,30,0.05,0.01,0.005,1.1,0.5,0.149633,2.0072,45.4971
10,20,30,0.05,0.01,0.005,1.1,0.5,0.174621,2.46785,55.089
10,20,30,0.05,0.01,0.005,1.1,0.5,0.105821,1.0879,23.9039
10,20,30,0.05,0.01,0.005,1.1,0.5,0.106621,1.10825,24.7256
10,20,30,0.05,0.01,0.005,1.1,0.5,0.143014,1.8786,43.0615
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0705887,2.47321,42.6622
10,20,30,0.05,0.01,0.005,1.1,0.5,0.128072,1.53054,35.4636
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0814345,1.48185,25.4315
10,20,30,0.05,0.01,0.005,1.1,0.5,0.192666,2.65451,58.6015
10,20,30,0.05,0.01,0.005,1.1,0.5,0.153621,2.07769,47.2094
10,20,30,0.05,0.01,0.005,1.1,0.5,0.136513,1.77123,40.7715
10,20,30,0.05,0.01,0.005,1.1,0.5,0.194237,2.7086,59.9258
10,20,30,0.05,0.01,0.005,1.1,0.5,0.143582,1.92746,44.1354
10,20,30,0.05,0.01,0.005,1.1,0.5,0.150982,2.00217,45.5529
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0918119,1.04704,19.9263
10,20,30,0.05,0.01,0.005,1.1,0.5,0.180838,2.48528,55.3189
10,20,30,0.05,0.01,0.005,1.1,0.5,0.163907,2.26687,50.8647
10,20,30,0.05,0.01,0.005,1.1,0.5,0.13843,1.77743,40.7639
10,20,30,0.05,0.01,0.005,1.1,0.5,0.187752,2.61607,58.0264
10,20,30,0.05,0.01,0.005,1.1,0.5,0.173187,2.40295,53.7401
10,20,30,0.05,0.01,0.005,1.1,0.5,0.148841,1.99039,45.2411
10,20,30,0.05,0.01,0.005,1.1,0.5,0.164424,2.22661,49.9653
10,20,30,0.05,0.01,0.005,1.1,0.5,0.178823,2.493,55.6158
10,20,30,0.05,0.01,0.005,1.1,0.5,0.197684,2.71305,60.059
10,20,30,0.05,0.01,0.005,1.1,0.5,0.111066,1.1823,26.8958
10,20,30,0.05,0.01,0.005,1.1,0.5,0.181949,2.5262,56.2127
10,20,30,0.05,0.01,0.005,1.1,0.5,0.136582,1.68312,38.8754
10,20,30,0.05,0.01,0.005,1.1,0.5,0.131853,1.63525,37.6559
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0789406,1.63251,27.8131
10,20,30,0.05,0.01,0.005,1.1,0.5,0.179653,2.48892,55.5309
10,20,30,0.05,0.01,0.005,1.1,0.5,0.153008,2.04286,46.2401
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0722978,2.1641,37.0244
10,20,30,0.05,0.01,0.005,1.1,0.5,0.192068,2.6452,58.6428
10,20,30,0.05,0.01,0.005,1.1,0.5,0.168795,2.35862,52.9031
10,20,30,0.05,0.01,0.005,1.1,0.5,0.136302,1.72135,39.8153
10,20,30,0.05,0.01,0.005,1.1,0.5,0.11228,1.19009,27.0289
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0793896,1.67051,28.9931
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0766018,1.91171,32.5888
10,20,30,0.05,0.01,0.005,1.1,0.5,0.106405,1.09852,24.5421
10,20,30,0.05,0.01,0.005,1.1,0.5,0.131175,1.60968,37.1533
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0937568,1.05721,19.7314
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0890877,1.17104,21.0645
10,20,30,0.05,0.01,0.005,1.1,0.5,0.110817,1.16309,26.8743
10,20,30,0.05,0.01,0.005,1.1,0.5,0.172231,2.38552,53.4623
10,20,30,0.05,0.01,0.005,1.1,0.5,0.10869,1.09176,25.1653
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0887568,1.20921,21.6346
10,20,30,0.05,0.01,0.005,1.1,0.5,0.150812,2.04361,46.3709
10,20,30,0.05,0.01,0.005,1.1,0.5,0.113643,1.23225,28.3038
10,20,30,0.05,0.01,0.005,1.1,0.5,0.131419,1.54317,36.0127
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0878198,1.33906,22.4708
10,20,30,0.05,0.01,0.005,1.1,0.5,0.161116,2.22211,49.9865
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0758565,1.90279,32.2243
10,20,30,0.05,0.01,0.005,1.1,0.5,0.100087,1.01715,21.1921
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0918709,1.15179,20.7002
10,20,30,0.05,0.01,0.005,1.1,0.5,0.184471,2.58666,57.5893
10,20,30,0.05,0.01,0.005,1.1,0.5,0.164272,2.24957,50.6576
10,20,30,0.05,0.01,0.005,1.1,0.5,0.188156,2.62827,58.3628
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0877243,1.31573,22.1015
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0886718,1.19186,20.5179
10,20,30,0.05,0.01,0.005,1.1,0.5,0.175841,2.43421,54.3563
10,20,30,0.05,0.01,0.005,1.1,0.5,0.119358,1.37718,31.6838
10,20,30,0.05,0.01,0.005,1.1,0.5,0.160883,2.17832,48.9187
10,20,30,0.05,0.01,0.005,1.1,0.5,0.182681,2.54666,56.5783
10,20,30,0.05,0.01,0.005,1.1,0.5,0.134326,1.71542,39.5013
10,20,30,0.05,0.01,0.005,1.1,0.5,0.102401,1.03295,22.3976
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0983191,1.01857,20.7537
10,20,30,0.05,0.01,0.005,1.1,0.5,0.103823,0.995353,22.2786
10,20,30,0.05,0.01,0.005,1.1,0.5,0.176443,2.45456,54.6146
10,20,30,0.05,0.01,0.005,1.1,0.5,0.106486,1.08438,24.3992
10,20,30,0.05,0.01,0.005,1.1,0.5,0.13661,1.8005,41.4159
10,20,30,0.05,0.01,0.005,1.1,0.5,0.120736,1.34783,31.4485
10,20,30,0.05,0.01,0.005,1.1,0.5,0.166401,2.31058,52.0412
10,20,30,0.05,0.01,0.005,1.1,0.5,0.106608,1.09948,24.9075
10,20,30,0.05,0.01,0.005,1.1,0.5,0.078921,1.64419,27.9662
10,20,30,0.05,0.01,0.005,1.1,0.5,0.153061,2.04818,46.3758
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0892923,1.2033,21.4687
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0879381,1.18015,20.9825
10,20,30,0.05,0.01,0.005,1.1,0.5,0.170615,2.36472,52.7982
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0863497,1.31573,22.6946
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0786032,1.73777,29.1314
10,20,30,0.05,0.01,0.005,1.1,0.5,0.173765,2.41857,54.0241
10,20,30,0.05,0.01,0.005,1.1,0.5,0.173269,2.39621,53.5746
10,20,30,0.05,0.01,0.005,1.1,0.5,0.148541,1.97312,44.915
10,20,30,0.05,0.01,0.005,1.1,0.5,0.0814135,1.48235,25.1894
10,20,30,0.05,0.01,0.005,1.1,0.5,0.17259,2.40331,53.9419
